0,1,2
1054012834,1173938394,1920301374
966666393,2358837190,2951892860
353755345,2282354461,1672426216
1292157524,447674850,2348515068
1983255636,2813285711,2541168022
471210255,2496980166,361744381
2704427003,637703106,113554143
1286808471,384062711,2187907100
1329748472,683926700,999194135
484856476,1345210843,742007226
2704045320,2522894535,1835263647
742065417,280706295,1917359263
838904672,1514708069,1650616440
1357968840,746814238,2396381928
1098229269,1570807849,1077339834
1495732500,736569677,86725840
1775907143,1376176691,979686528
578366591,2739667502,2664033138
248761521,2407148566,2707562106
596288897,2551832056,861611090
2159460349,2173704101,744245479
1460238680,964852947,1247375836
2911738064,153281993,1208660117
2632103708,1135449376,1930116210
116511041,362478108,334817642
1017838399,806778372,765122220
642822564,716795098,2133883202
1671462285,1670745514,2410463010
2695671835,609117465,2002413253
563020513,2492144720,1246018236
2897157244,152084035,2191637922
2981505507,2673808989,2702489659
1117682665,1752266706,2057247088
726909748,856288535,2588398414
271588221,439575449,1079244331
467101183,1592538116,767612655
2079298730,843400588,2495229720
1159678670,2009966681,646615697
1671116508,2148168894,54854173
2240711033,2363672706,676374800
222187532,2944647534,937202030
310543661,2318344557,1306189821
2161772816,2336208044,1284928961
28843770,1964513843,1478998952
243991745,868015042,321042132
811122323,1287328708,695488519
1645956574,345186621,448905068
2310555011,662511719,1546467816
804767805,169765060,424239779
2631532486,2431504564,830313976
966684505,1856488485,178218494
1196732810,2421490124,647476440
1010311507,1514460766,178145206
1526908285,1660851870,739012301
752237868,2297133508,1226886650
180399169,2145805849,1200419766
28484566,2127955785,1015642318
456296087,1179990643,1617175780
81700707,1347686987,2296136483
1485931736,2343291481,313214309
1104461985,1077175973,305312492
459219066,2427752172,1451701123
510655449,138470823,2525366755
1282393253,879790021,1919355746
250381592,2472861351,1548787965
56805918,1924753777,686463152
448256640,2527467049,1375614359
1984390191,2050659104,2372597305
1985384225,2858354883,847198677
2458555435,1487046409,706249773
988360239,1488795161,2119691462
1153986054,490754543,424786301
135842744,2541889853,1375595040
1738327735,2059878946,523736413
1685983609,2417391431,1870774461
779875244,542895355,2926327579
179157418,1254655864,2942088807
2347073032,2708819537,1108840607
1470322982,2401857418,2569784165
659475634,1488967274,2301093550
2325381210,2820149277,2906878490
692340052,2719310265,77094491
2092484696,1480331722,1428268512
1338571659,143043248,1114732234
2605794006,554083266,2390822902
757398116,493893289,2538856029
2322990409,2185348215,1597013038
2613047671,2486327790,1928461124
2515591454,1677016046,711887142
1602468335,1012040652,2704478876
339256153,1920739567,407330664
417266184,1897151654,2415454107
2687185388,1412344217,2982538773
1636379290,2047339184,310484519
2023892158,1829934192,424407870
2840598798,19793689,2392906938
1912678422,2254020712,65846573
2721373538,144545657,2190260059
2909038819,1032482151,103751873
2636398781,972539426,2540932253
1650325799,1032666676,1530681068
947020753,2574765025,583673091
2555504667,980870774,93536008
817798499,1034468808,2977446744
346290886,1877287847,387180433
710590719,141387683,1475260019
2708712765,189959942,2200581512
886347236,648981076,2828788857
629598758,171924190,1539055764
2463300489,2304441975,1724564259
2895228207,2877687017,1528083066
2213730299,1815490409,2799673595
1267224021,728160742,1448020403
1553460625,1790917954,875696233
1713283141,58308262,2305731506
1137907612,2377618308,2645380464
1884388968,2827812956,1629992882
1506859207,2157018613,2521181034
1356672384,33536631,103440790
2628433445,2961725331,1444401209
1849692719,683685088,2448756685
2104668763,154721602,2175565512
243016034,1570951658,2284092609
877241007,644717947,1882345716
1899598973,914269665,464946100
1969629140,282542947,2224036676
1142899664,1662743959,2981367984
2773682026,1051890326,1308176430
2742771497,213308881,670218020
806496824,2918780882,499628214
515825020,600965658,794048326
2273164731,658570385,565627016
1730865458,2080166068,2366839365
2732860531,1841403316,2183444736
1473006345,147694460,2319164274
1444495384,382512069,2219252063
1204846715,1267202683,1195685260
2598062991,377651178,2881390711
1756363192,1526931955,1149891645
2909095577,62774717,324319094
632389508,2072389043,2139666122
2307718131,1723936750,2546984452
1680201199,107947350,2864666183
1814010048,292889621,471608733
1187537645,1049792491,1392154757
109016498,1705393591,291154103
732481514,454274991,1937517914
463084889,2641730176,705283122
1557705433,1868167596,2778133329
2198475694,605449263,2798412890
2903596369,2144969422,2376530533
1713062632,1988943784,2954426606
174330261,2407984091,927484267
2664820499,2609604181,497596446
1260195970,1416895218,1694969167
2902542399,1077931405,2567724695
2836758872,53109838,2031925073
1474683563,2861546974,238982275
2166535060,736464308,1144107319
1187391996,2925898549,2027001992
2284926153,2266423334,1373434399
2771322537,439846613,328404618
1851294076,823406140,2883152594
166661441,877387709,834309738
24587644,257303440,2869744954
316711813,1632577296,1880524474
2556381786,1563973587,1107049328
733429834,2140315120,917436504
211367377,1446950036,1410487000
2278927993,1329987129,3517352
1642800522,716355864,2206107543
2318144143,1541614029,38914960
444138668,1392935877,165958279
901688754,339478534,613388961
2815195903,127007366,459813207
2008735120,2994181325,2845785555
662976476,2968787560,2895763175
714027178,493718712,1352728163
2105993244,1384416678,107675288
313674633,1817196457,2541643322
1886355146,149258456,2840005152
2620741425,2700157739,637739607
909053190,2574617885,511194557
301191268,539133497,1985562746
1545418216,1986487220,2430913703
2069845464,2449174898,421939975
1261176381,1415225980,796672061
264738906,1727779149,1065337341
372348660,1479634282,2693007906
2283797045,1136196015,520818017
1156092532,1242106761,1440819192
976656817,2975218046,2824809067
1023613846,1872882046,2421523936
850515385,2834136939,1033443745
2070146312,767028165,2530293407
576739108,121796617,2944962233
2628317478,2937403485,228352669
2871703608,2933562741,1663978635
2635468688,230725561,1537574212
749938504,1410007208,2848029981
1825247580,2359609502,2103352521
2895086333,95327472,845737132
1388567137,719500980,2095056950
2752512382,2750852454,991619884
1664257280,1292285926,616249205
1716899145,2459877402,2462932846
1598225971,1785363562,2612112016
900280434,893805352,2549177926
2283109912,399255815,2690730340
2778268322,2357128144,560294160
1016935292,1418494446,1955557308
2679114946,2601670725,1230998883
56513213,2881405163,1778434825
2597995660,523488620,1117547783
812239308,745261393,2370615034
841044093,2762985225,1040904157
19524840,1401281718,2431690192
2383445049,1140039928,2436471747
1351901437,2169554178,1929993917
2671585589,1222257823,586126004
789014366,2102395447,2541322839
1593204685,2187999971,1610157667
2279570248,223704172,1892166726
2989455576,2191952868,502341270
174995039,1777523451,1630240057
2706369492,132037259,1476300790
1012004181,1744159996,111311632
146622678,525648696,552374739
1062501898,2695514598,2193242574
999582405,1150360633,782917220
2720200524,2374450744,684655978
2896557495,2282649779,286650895
1086034101,1201385922,2673851548
1648198940,1991260783,1802193539
587902139,1569546751,1789674241
2772043403,812372709,1717575701
2402673810,1268443380,2789866815
791738933,2267871305,1273456427
2449528060,820508073,528240698
162664437,1466193295,2446828197
14770201,621425683,1718664680
390821461,587227614,68499225
381658044,2507805379,1525819700
1399721451,1833339230,1667440897
2455023318,1475537142,287285042
644580622,866756537,2717669202
1967730647,1354827371,601059071
2212089141,782977123,315193142
1953830803,627687217,2650497045
934020081,2716275816,405039259
2317378118,1786803213,1472353507
2189714509,893269436,1601059080
2377423780,1538330607,2887413832
2111201596,368601812,73249649
1633019078,533713225,1496046664
1881165288,394407592,802817966
930990623,742471838,66471275
1496493455,1192110891,1255905904
976394113,2354243005,2074863331
33969483,2407989947,2506565619
2901007664,1849313600,2701958620
2121758247,571469670,574626409
1427103124,1782011362,1318542984
1563342680,2552868399,1757615149
2387670641,1378218199,1084401997
88661763,1771785810,1824488762
1262399337,468450531,1434023962
2934430163,2601113274,1373775144
1375878917,1187723447,1605716271
959547310,1167159172,1229407504
332217526,1107897204,1402257561
2431172271,2354763827,2067419385
1088899581,2557432932,11903422
1331289176,1768976681,1393963237
445079774,572157143,1473562591
132265661,1870265703,558412097
1131761833,944236456,1307207836
1340993216,2089963583,2566205543
2299840581,2546743610,781333612
1219773512,38484985,417264588
992643884,2495890070,2418912570
2341950580,1202122938,763270898
1696705743,2378503296,555781448
384673862,643370051,907543470
907610692,1403821082,452713082
1376822614,529190210,2351401359
2775198215,100062156,1553063468
406794830,1883582293,1116549190
2027541789,951961473,1625902685
205609846,1754103436,2833637162
2487932329,851040980,1362852703
345880447,1001862318,2841465826
583051133,1653312265,2561977701
928783029,2949066815,17707740
212599686,890402557,252679725
1507347611,1179975421,2708438710
362714308,340181075,394428440
716576888,508151921,89501759
2410399912,11832921,1252961430
2425146283,2372285739,859949190
2725502641,1984923433,309846780
1292866695,1890707619,1099689740
915005821,396452277,1263894262
1549315753,169058815,169209560
2003592352,95655892,1784955457
2416629407,2872045829,1970341877
2308431757,2797020595,216118575
2765377000,736174896,1468921140
1966514158,1265195636,620146762
295506793,2411883738,572068531
651055761,1549227360,1079785811
1673494893,1116226701,153375876
348636459,1551873647,2913400008
1620184649,2776681541,253336166
1559016023,220071304,2961659718
533419934,505320390,84135239
2002825359,1354951798,689929424
1250985129,76064063,1627754157
1298482180,2939539684,1148945978
1587436289,1374223023,1623834660
802479456,234041387,2970750824
2840950639,1941246948,2480481578
740252405,1289891501,344882072
865093427,1335265969,2898198632
470103429,233939884,515100066
1720441429,2934193198,677114623
522934584,223219169,1344084944
1436196484,727055203,902524976
620507621,2893332274,1230384664
2351972124,1737295424,1540372193
1496624032,349439488,199631110
1310985455,702856721,2010659829
991387334,1232980363,2500769600
688668145,380937792,2228344389
850382693,1866506492,1988537417
2470416322,1553690542,1334064231
2918820938,2831220111,1678115511
1883478021,545896508,1101646251
1000209729,1797639640,2714341805
1603358303,378574850,1969372866
985902001,248802860,77262362
2667468476,1973668137,1943487705
1478826871,2927975529,396148667
1834530331,2170371298,1357901376
2708710996,661910058,1503290974
2470534749,186170473,1780035569
1435297521,1324342387,2609761663
2108399049,67582820,2073577208
732161525,650456884,915432311
914871313,1141070080,647993014
2354008963,2554685381,1813802628
642960514,1725467736,1389219242
101064844,1002048249,2013802921
2991026871,2561670394,2318600140
2208275802,2227057118,2387612711
1802246682,1532061507,2332190415
1837203485,2842180087,2716420733
1165241007,2910608286,1647201797
461501875,238136815,1638267582
1761127944,1441340573,1795965614
722835561,2901595556,1735345287
2425567647,632927680,2155759384
158514489,651070213,2838027913
139320921,2051818402,1775183204
2835580097,2732157674,998182255
603004032,1303708830,2772257797
1291112038,2435923383,117503153
38968985,1699900534,2370239010
2510799010,2204209055,1300469001
1037716077,1893978569,404071208
2410488559,2736166524,1289580379
787951453,2917709514,12184297
1371089715,2150455074,611443351
2438175550,1814757454,187690907
1384501363,78365204,2371170117
2170023907,2518920909,653978169
909228260,1429990471,2175711516
1772600634,332348215,392887653
824429530,2443337990,2838929325
135271317,2671995861,650620280
2992200188,2324053303,234314943
803520334,1416063436,2825019087
1749993844,1210804043,1058253913
922796314,2760190547,773104665
952655340,92333669,184688925
2773009541,43622977,274994565
622228412,25015064,225961366
1231420858,1837385342,63138266
385043780,2141633556,507166512
1701134872,2175565844,827261026
1488914825,1341851937,1340907742
2779714107,1904217297,154861753
1402521409,2923548631,690939562
2587941885,823732841,254041752
832651740,639979875,2562635044
582461183,1487431058,132807842
135016407,1428639559,1369433335
853764768,2891363539,2485761683
2560914823,1303967639,2714785112
1870882106,2950823972,2370040864
70717618,694896431,2207908584
2050924650,590285756,1099296915
286319024,2111551284,1904959735
2284282203,2938544686,2231918653
1144659201,1228177554,1617893789
432197451,431535652,341511003
2165890790,2607537229,668754221
1020780719,2560315865,1297980624
1107496174,1896572686,2683853797
456383853,2710748982,2600456369
704930429,862551442,658202695
333865966,1089252608,22464254
520226858,515004349,891725934
1033191513,2444681175,823336796
850928332,2144320646,1015041077
1535769001,1394625201,1544726482
1859088905,1669383114,140894723
1842179326,1024107300,1357928054
1589995358,1738385100,730293003
260886219,670763868,1548873876
1785204718,2854436667,1624010738
1758927131,1765997762,1291748502
13372203,1882458207,2210067350
2179099692,1906356424,670892413
1780937758,636233964,38636363
1867071812,2975097541,123717389
2539762042,2699528888,2818076873
994601648,59156513,1679903774
1208717567,2517135527,2085179117
1657932942,130871937,1995326116
1075854025,2730985578,1707963148
1288601878,1443991035,408794449
1251836451,10783937,2516508213
1746987290,2281772216,396183210
1762875657,862546127,2392601600
631020957,128202375,340351631
1057719275,1134148419,2871881451
11229308,872592747,382715859
611653637,767490706,2947948831
639280939,2594572183,887884094
2233635583,194643834,520368652
2321857910,1347323986,2780228154
658405476,1035782170,1109147133
1949367978,2247315112,763522522
375694687,2317872472,1382589433
348340199,699482772,2660491033
600056510,2950841213,2601969500
1954388736,1792305276,1100203574
2074951471,2581112597,587279720
1107827076,255576942,1787572163
2601075413,917882976,631618379
2112150355,2831542499,1197018543
1001697608,1607807601,656330399
171074855,459840300,1756835787
2049352329,2888521967,507386948
460231689,87735472,482574126
1710326423,137792812,1743049162
376492811,2793038245,2818415601
1018292398,1340490977,1567507587
408144706,6343696,565468865
2800453537,474982844,1323187979
706624474,671591266,1644421359
2508762094,2885878261,2956113664
1769852839,2605813356,213172653
2612775030,161094760,815781973
608580576,2222111199,2826977426
1346053393,1967146540,187597336
1681740250,69912209,1916485696
2430365783,1943928353,1283047653
208568516,2771531413,1522493628
2597153817,2577248280,861108807
872469847,2438195668,2799462385
1314830875,154380860,2727595996
1294118337,1914475518,2001675604
996837517,708736353,990223704
1164504555,884157989,1305207469
632317977,2836190792,1708663223
2438669178,2278196428,511585641
1925407572,2391951636,1963627808
2918642480,361243377,1740049490
2543148223,2352403967,650970883
447612575,2322222069,1826979712
582530277,580071489,2564990476
296440662,622650638,2419597258
1743785030,1791653639,218096025
1016905032,2421509205,1382593224
1204434267,797520368,1870839992
1631106405,1810521983,875512961
420026357,1284239170,734608179
796829509,1837916660,1372989473
834490916,232954312,1487432266
2393338653,2272987361,618156987
1834688623,86430938,2315937862
1380341227,2721391957,985197543
2947409437,2219791647,2691831925
2887485119,1003334640,611934048
481374056,2566898012,1775178720
889944653,694859246,283943126
1479161803,1599452029,459331415
2144762860,1843155310,2995032084
1397638155,111594083,1460888078
1225802655,2481606759,1998899603
1036907840,608338186,2017549779
261816185,2514202144,1238377704
1787685546,1295528048,2330966235
1882353184,2771473631,2582424257
2247043822,1171608861,2495405861
1680180849,240683980,316581710
2604201859,1054992297,433019048
2704410264,420626452,2566080886
1645951143,464734530,2192362296
697863590,1312261787,885512221
1061000384,2931301688,134334328
972350815,275362909,1023179448
2053848906,366350766,474834296
1071065930,495216934,850681043
1911654435,2023263334,1664147848
1903161773,1069481999,1584271403
63860183,1161087770,2759057195
2643274007,2762829930,1967557496
2682588506,692630806,1035139357
2096146716,2530528904,1137685737
2450595957,1858886995,790616523
1862485951,2963536364,1648907572
967321579,265709185,56906141
2599466343,1979288473,2380845043
2899567626,1263458316,1256891504
1128953937,1893501645,2651199652
711215441,1844547013,128255262
1602475459,1659254388,1774756069
933557907,1337486325,1304801708
1778871762,2635570665,183994015
2509468789,2190512461,1680966192
225442206,2942403471,2569017888
2149151315,658111809,2674388130
2056828303,875335834,1849631669
2427587000,1502484595,2645965215
1095210120,2355123295,1087849250
823739809,1385471277,2933430192
2001082129,23519001,782599825
1657134474,32632316,1184902126
2663241052,1318441133,274034492
2749829415,1110806561,1737341860
1623233632,2063380477,826858611
1645763349,814693915,1767681409
2355987189,794740513,1489508661
1746168402,1237892838,1820061613
1703871315,1553954774,324386641
570796012,1839067005,568086714
1940172904,848378069,1001977213
1035708326,1345952209,2268797375
1080604641,2373593186,2530837774
607726932,447254794,336649706
1591484497,2791884183,1186261261
2171767253,1289318653,995848117
174844335,2650284906,2163065871
1323949800,2800102884,2087107734
1813431845,250198544,866976161
653634249,42036977,2329828414
2250644067,2439423597,1583145514
1490528367,2653856172,698925139
1182930030,854778764,1288966675
1313658437,2674168542,2467210643
1239776299,2322049047,2880694237
2833045289,1403475700,2792854734
1205441581,1221100925,692157746
2604929050,2609882667,2579575013
1998323552,593730354,2005644091
2372903592,2664348059,654062641
175646984,1999614866,46231477
1736814863,7778580,2790994808
1993790253,1839407493,2853853097
1361444055,2919965566,801857945
1227605776,1714454396,508944436
719882368,2665581913,1072682010
2816901642,216228633,1489534867
2960583379,2348021216,1525705107
747217609,776128232,1610423345
2401970736,567989067,74320108
2180075743,19469959,2362024479
600598058,2832247854,2939082818
968612155,2690854313,2869672086
2240731063,360182194,2104308693
697381102,543637672,1871608436
2239581605,669477842,1373324399
2895330826,2850036664,155912863
2400335989,118191965,767477518
1228561050,2989339845,2435331113
2554235834,253870795,1502546637
857657739,2974411242,391138811
207706958,745388539,2811252911
1448021024,2080688999,187492337
827883561,1050660587,2586934113
1208433814,1175401576,82733772
1961298543,406067168,2056641354
718130411,973207033,2420472523
2155504810,270293404,2717441520
2780464572,1768675444,2496017616
997348125,2095649188,2443326511
2413598840,1296544349,2856382753
1733726103,113043610,1395217063
559773613,1428418506,709951008
2415669283,1684458397,959521999
1797478237,1063698977,664070690
969557563,521306332,709431511
411835051,2547921829,873936882
2436379461,968717123,2503019736
1445446689,2562451492,1650627217
27327506,933286860,506551630
389810152,98359835,909578710
2937084177,758537354,1569028468
650368034,193430059,1672015139
1384583759,2865735602,840890228
1491274933,88539778,778249004
461151641,2481996716,1177081637
674865212,2330699705,9235152
2593178848,174714798,863278836
1728286798,825616914,1659312516
983292885,1519088601,1731512157
287776162,1951118378,1889281689
1218568552,612008048,283852376
232253420,1686273027,2421979595
2087815094,1385188379,2664419728
2381120135,99591594,2397388255
597391378,987596003,1657332007
2126428818,2274645174,1165123974
928611405,2262915815,715152060
92877384,2616594347,1238755189
939243730,1808289277,2315205278
2491928474,1904805478,1791078324
78115526,1989553663,777469970
1379748370,917716014,2605981598
521346420,1317896409,1053205652
288322591,1199210333,721181040
1550244061,839242267,1318352602
1930870081,2395335019,2114591961
2089100485,316153897,1778967165
38108605,297436557,1332432685
1983261930,1231523671,291124453
1076107984,1981203588,1350484377
347250776,641112287,1874467812
2876117987,1234596037,608981381
1521148447,1730061311,1657689936
874782306,1336645905,2630938273
1952448263,127219527,1038903617
1659161363,1947392194,2217397233
2065281065,2531826432,2169925694
931434843,1250645379,1808813959
1366356840,281480802,1232398369
498477407,1813847277,55396300
2838653901,857377832,647901781
1895376889,1704856690,1071276214
2525684957,1741220334,1354181713
1662440821,2284186057,421481401
615481818,2102551761,2639821802
2088239494,37547095,1156956554
1593700593,2634788224,2210671813
961102155,1544619654,723785570
1133034066,212741819,710780574
2307141142,1575231338,1779201561
577353813,1350514183,2367923971
1634734376,188564210,1300026152
2344574221,1073683056,2419052886
2288409740,1072390427,2110671010
596800504,1655078158,1757282455
2894475356,2392698525,1499076785
200043057,372016683,952673347
1110049533,524388676,1073444482
1345503718,2221893609,890210850
712044465,891308782,1609834571
1177213164,800266140,1738502361
2894479401,2252639853,2097662454
1269819816,297674496,2518275179
2436096861,177418630,1225798780
1454721686,1232291255,2649452296
375973678,2830870125,1657948282
1646208910,1932236769,1723309857
692076617,1068539836,1778948767
2477335523,2312197360,1095802643
2477576242,2107406690,90733414
1906469524,834572408,2034908550
1016310596,1708782510,2884107419
2311971054,2676519001,2630038797
2681459511,1792525484,126142616
2470318527,2753834696,2924809110
2763839765,228378134,2139587046
470156489,819047689,1238488889
427210229,37947384,325015981
941591456,2086017972,100420730
711465239,1196112673,48489729
2790403460,2959493160,132033333
694530351,2226016962,2877887256
1606490981,2377127338,1714643344
2108636875,826166293,2048279220
671557629,601102358,796762599
1941924370,1697247981,1024890884
2738920888,2483468485,546463098
2859380737,2697602947,2250459832
523600977,1511114150,958215103
1184283332,2005345667,211823360
1455734682,1853149993,609877328
796906760,1288294003,1552035537
1870204840,1092004280,2409079193
1837160799,2221777633,1141539894
1318452392,2488892986,2209219252
2708159093,1830053084,1385706466
483933021,818958447,2763550277
1084376771,2552285627,672434238
1950987649,2964276286,1831326265
1448581575,2398093205,805175538
598456050,1990114468,2014411269
617104241,1720525313,663957625
2162459397,2191480267,585155490
2364208758,74597033,785995522
271498076,2072519268,585770834
2588468663,960212535,2544087518
284169871,469486743,2004512284
2136624158,810242171,2316240311
758999234,2555337371,81297693
475086994,2288179639,221453277
2803761604,2530374426,2815063457
963039539,2580825586,2357691550
2291795012,1231988745,2658827976
2343982289,1992362014,746337008
480236316,2240900816,1664588555
212080939,2162235547,1872410973
1838075954,1864498679,2561578329
1707107955,2926582182,1027891719
1790376713,1387844918,1574796861
2130209556,1971937315,2066100291
492968695,1096422288,109254058
1340219770,1872268662,1518552214
35974911,451227633,680333281
2519435794,2333296051,2329633201
2340458487,22256503,2156484800
2324344273,2972478697,2195056573
1731187640,1172525954,546897827
1325350929,1334514760,38727658
1235386798,310573701,2906880409
1432457868,274005075,452987542
1326738723,1644124210,632652668
160089363,874783680,1985739106
875281268,2327548364,2684540067
1976839175,113701131,1194360061
2130165277,2639711637,1272581383
2088065314,926380354,2943686288
2098276836,1920731981,2320294998
1113791360,1563684418,2309066392
1421038874,2291813141,1694031249
2370545906,300275086,1882879128
1931265209,1909539014,827673680
2948540907,24263504,2744716180
181830705,1058695527,1133993164
260447802,2568663643,1657313188
1104982252,1153438564,2519368766
825742628,2597325225,730897555
504215096,2650943088,1576298009
69148444,2038723067,2099424427
1053054925,806722281,2513011400
206693622,2736540872,2610360062
1577240541,1706400347,897533847
223567366,1126357660,114195162
810984775,1926947465,2943447798
1324126849,162888452,2071736455
2228831470,129344705,2046203820
2013231234,613929105,1583780512
1641909140,205444386,1465730346
2630349981,2578978718,101409122
2490885247,727706555,1276912670
2227338730,909880934,891381514
2243812220,561169919,60239904
35024455,620838613,2301621486
549437867,1545764384,1758140276
758056099,2814652445,1184704396
2745545052,1279084114,453623344
470449845,2412403931,2946776180
1019890074,990391388,1271119726
2178184821,919154552,1881364253
978839674,2080493108,554217177
2517687962,674574110,623125507
233853767,52728128,1169227040
2460913138,1248547240,84763574
585017479,2561842089,357454355
880410534,2273774578,111412701
377101429,2804031011,2670700757
40059845,2930941678,2302592137
2947435225,679153587,987051706
104439204,2472753275,952715248
2284843639,2812375528,234280605
978524320,1380021867,1234697428
2292630064,495728750,1119017572
762435798,1518388270,1105275540
1007506183,612959594,135520683
356303680,1048410628,355606127
1629590824,1106102204,368907626
758357574,66656964,442795179
1107468973,1870000034,2737706208
2315761079,1004256121,1442678500
1201802768,1880318988,2722301199
2754903717,981008878,2065827472
2811572193,730033000,2687695196
1903129416,1771679094,2377950803
1569840394,2254467670,1138339740
1324110250,1674878701,1703718719
2553522034,1996713766,451954961
960174909,800966463,2189536017
1414378451,416323770,2721641227
2951797142,2516448601,1731071298
1230038523,2676646189,1630322718
2362436950,1088007919,591560590
2750047752,2164322909,1549448229
1704367376,1205427794,1816587337
256366806,1322683714,628568530
2534686109,722889828,946054004
1559482008,1675020570,2038930722
377499117,388330604,1564469236
534954803,861182178,391685753
2312782067,2883639977,665964965
2315169161,368906626,647793787
2805532064,118744381,1294132517
241495876,715371851,1827807894
2456661491,2902814230,716744993
917379620,1866411542,774790479
2993582954,2620793348,2098285627
2961143151,509551841,41604352
1183939565,1233478957,1677789651
646790115,50142227,2074368182
1898871710,2950946299,1136083400
2558782495,1945618384,459491252
2743482900,772038937,1014359602
1206851784,1686237950,2131275502
2415943361,2053240458,991091836
1804689510,2945664994,2786349127
208824969,11518701,1239345575
2479929198,660492104,1925881800
888854390,2923932794,880485500
2170435556,854026534,1853530039
2783586875,2204393620,2162959341
1927340127,700047319,1922306695
1895753557,2768790519,1803693714
578655023,145176474,1049848644
1108136295,2201821841,2480265140
2526698388,1628849070,388576497
51399938,1542698817,1137757506
1605917147,1380914971,847188100
1933062229,1794192873,1243328308
1322610712,2288035328,2291596620
118507497,2007312053,1617741544
1951961804,1678848037,726766579
1721349819,2426091302,160606830
2367355897,2272599628,1275481240
2178233013,1285448280,1600075448
1453748485,1658498121,483493784
661839325,505685439,2149930063
2652274176,615552765,575885257
1012182843,2906885180,1132050527
2794689905,849291722,1464716608
2330978378,1403315534,896589147
1073656147,2754361527,2741169825
505143522,737682148,76050767
1214305457,2637316714,2330097815
1879523549,1921479766,1919136598
45139118,1501132549,2824561736
1181293688,746280694,2596728298
157113651,668082369,2958406433
601722271,2390103167,983069244
2896209012,2925926660,2612451876
2246597973,103583677,251280198
1145270109,489041597,190042354
1710369346,1632455074,2387752311
2725930661,2212684419,257615295
2886196100,506979001,1899409771
2959060148,2665985719,1885681086
1635211642,1140065327,125508869
1481238218,109614763,359765974
2809330400,2809174182,2369414724
948895002,815150980,2834761132
843248582,1565835048,719824511
236361936,1578962976,1348863140
1589673355,1369130760,1163149370
984098948,2855971974,1941725736
428105640,2736821447,2288107125
7452508,533655669,769618977
308062445,1748344571,2225608981
2088247475,1169303783,520060167
2162998194,732772225,1177658484
878946209,342993425,1928015075
1792781049,2746225934,1422765176
220022604,144238950,2223361990
2605383814,1726098079,2949349585
1379946268,974002870,2751153909
2651042980,1705619602,1088051582
908826018,96589284,531414678
329864894,2855945463,103835431
1134672074,2972917696,562174675
1061716923,1296943796,848130810
2685222792,506244104,2446000168
1065014900,1863874012,687632102
1969219432,796605886,781118120
1844549082,1715446927,2119424087
2105209916,2868679258,298788478
164091478,1589259541,260313104
2469019503,2003760137,1121666340
1959490313,1576087431,548881255
415784196,2131670956,2857141204
2862922319,2452485417,204707357
2831398767,2963082081,64938228
1794356687,1380453307,1655884190
1436984148,2707569661,2529231063
2132077902,2406311,1305975135
2288440789,1988819526,1766537586
2854100280,1809515681,996169771
2479083763,1626197637,2651680824
1537015771,2998378190,703252977
1835528966,1867828205,2584060722
2317000988,1872470101,367363028
12125962,1647775387,813230372
728554775,200000251,470720500
2155527006,336604910,2865080682
2856944274,1926976337,790286772
1695307890,2627320210,2095542378
839564577,2509406460,1745570566
2102025046,568588245,1532249335
2573286081,139678075,1301768099
729981968,126451515,1080322504
454937943,1524486720,2829026886
1474350830,459325394,1426487029
1194623513,841264316,1795586962
2409214576,94666498,2180049685
692357626,472333687,2989053672
2950855239,272702884,1183901512
2130050648,2823314438,2486892403
934709702,2850244970,826556999
1739774433,359708588,1426681448
2756776195,1188983280,898050225
818411730,1951756299,2687487057
2027040706,2550328065,1176852333
985736651,2881749786,372158547
1408647536,142098866,736291428
1435711128,1363112242,2919279695
1563664130,2293958127,1748439244
1143454499,28475657,836828874
2855076330,2326106434,84203255
2299138481,1972864376,1538431516
2983520097,802447150,104503922
2817954655,1934289365,2015896674
2047804038,1318970257,1711964700
1052504391,335181307,1534739234
717704838,807244206,1874602074
2066562193,266560124,2574183882
2232955712,267290519,2469256124
443394494,1745273117,2575103433
1452496515,103623193,2263559587
309522878,987754058,2663064969
116352654,2591166925,1779479917
1597891807,1749847957,272381287
980788002,1685870318,2851986720
79914634,2827845888,2329447485
56622367,322127088,2499698058
2869006787,1311085794,1341165551
1940678935,1287194075,1115996141
2665129881,707070424,1513379461
1757758601,1372597534,2518399662
1986324344,952079188,102742508
153554841,2836865183,833140695
250868648,1009135141,3125930
1699130005,1716964299,153281807
844934655,2647007734,2624956244
2260051234,783031432,1300844403
2337094196,795723565,2333656820
1548765301,1893431246,1449993987
2554178203,1493908262,604023873
2755904955,2638440784,2709389682
1283681657,114181164,2392679191
528814714,2036124933,1745197564
2272813744,2304401467,2145834
2556228887,422732572,241482649
1420106292,2700526073,2780790590
735025228,2881331833,2699818283
2141219273,610686142,417459991
9651961,295448447,1529485507
173189518,1044363892,2776733256
289824048,2635986078,366025154
457537148,2676326669,2212213373
1601943671,949998750,2652827006
1994901231,1772427392,1661008313
2017277599,1572857005,69549370
2278583032,69407634,2067938638
2229853,1121224711,662115356
2143747887,19202133,323140846
2598364178,2016965833,1642011567
118425467,1216466188,2406692539
1846612536,46485246,2454679577
324155949,916938351,1905886562
894254649,194780208,1972151978
963565671,481887600,1372088710
556777213,2103918357,1081330361
555749314,671124449,1770641673
2922668898,65968411,359740675
2759081959,2448230293,579547972
49591819,2037624608,563628956
411096340,2095525192,2922966183
1412486714,1700404871,714944031
