id,timeline_lowest_id,timeline_tweets_pulled,tweet_count
228687642,411069550348611584,13,13
2975587993,1006467651504238592,5,5
1174759195,770134459106652160,35,35
292724720,221000550362255361,24,24
832086620,373263582252630016,2,2
343861286,140233439264772096,2,2
354116832,102243686909353984,2,2
141189197,42554672464142336,2,2
132872032,220557236722872321,1,1
152509269,15532589308,16,16
139725372,13316865472,52,52
2718283493,490840357543100416,1849,1849
1154203334,405715696208084992,9,9
36469091,116827505733799936,1,1
2524467503,462408071122530304,1,1
215374602,8548151296270336,249,249
299233267,69833623167188992,39,39
161945615,212536204925743104,5,5
1924071554,385464170084175873,1,1
456083780,155428734948749312,5,5
2975173350,554355376200482816,1,1
2523233814,472450239262367744,5,5
862552718,254198920715046912,1,1
300032529,70960736200966144,14,14
1973343781,1254765122188443648,5,5
2860967534,523187115048579072,6,6
72075032,3801199028,796,796
955284402,270124788868071425,1,1
221597272,256905757499486208,67,67
2676022439,485440358122545153,549,549
257276889,-1,1,1
229183773,17294619238731776,3,3
302163507,683341915018915841,4,4
253095411,46267009587093504,75,75
2425367683,829011866043064321,4,4
2584978314,481273381111595009,11,11
557908588,193035655402631168,71,71
1718308230,374099546114383872,27,27
536689691,184059825796296704,2,2
484991656,167872947174903808,40,40
759429044,239047163852779523,1,1
37999723,2229182334,31,31
119105339,189178052994023425,5,5
1504759970,344499894658162689,261,261
2555519003,469100342643523584,55,55
2208140196,403986587358228480,17,17
1473025772,340572538386149377,3,3
338690437,843634805430542336,3200,10476
2830293385,514980963244580865,481,481
2960709333,552362122282549249,2,2
38973469,1751382020,1,1
391018535,168929682471915520,209,209
280812565,58368371644841984,8,8
969842438,272794916680241152,2,2
727148005,353697735951654913,5,5
282066690,683190920506814464,3,3
442366157,151911054073536512,19,19
233447048,21830888098631681,2,2
1723116848,374607410645569537,2,2
1124302525,322132644458541057,19,19
2594641987,483203364847497217,26,26
151104920,590238374478348288,4,4
848717270,251246123161903104,2,2
100174406,7154354200,1,1
501389604,207596116311674880,142,142
2790584128,520167534805254144,18,18
309595171,97219182629892096,1,1
423764057,245023835143942145,979,979
716931921,403673185599889408,2,2
2850329680,527545781621121024,3,3
224262224,25927541743161344,5,5
522526695,179295328594432000,8,8
1495805077,387173637049946112,325,325
45672830,6537987948,7,7
1261702304,311431204845015040,1,1
894524172,259858476350730240,1,1
2335925516,432693437813370882,1,1
1474449030,340794464513699840,29,29
1216021886,305986947099283456,876,876
1922635567,397570923630321664,28,28
1152803486,342368835493580800,1043,1043
503317440,173500540339228672,2,2
448742505,151968522254286848,1,1
164616429,303760383083151360,19,19
111740003,8840898270,1,1
2573948264,479108306124812289,6,6
276132895,54251503371821058,20,20
216268652,4431778920013824,3,3
452903073,153793694623993856,6,6
985045280,504659106679250944,5,5
341101913,156516361579925504,16,16
1689077366,1125227658210574336,3200,38771
151575351,15344409765,1,1
2914666568,539771255734288385,388,388
193138066,1258064357428203520,1,1
2752135156,507307744601186304,2,2
1877459402,380135278137966592,1,1
282983056,59197372869259264,1124,1124
239535090,27111509456846848,593,593
1557845888,354255418987511811,212,212
2739810545,498791145594716161,43,43
2233961383,409186717078282240,1,1
1463174731,339131585876090880,1,1
2221429692,420903573342261248,71,71
2245859557,411905242230312960,2,2
457354723,155587408870641664,1345,1345
2613096277,486773438640422912,17,17
1138536524,297176076973637632,8,8
83647842,426370014237569024,3200,8397
2455890513,451461936774119424,1,1
2771161776,504370973173616641,21,21
53592032,2465062781,1,1
275528104,53809368247967744,107,107
900065653,285617977355804674,2115,2115
2340305120,469366856805920768,2,2
1035648986,283692042482225152,13,13
757645032,238653197445627905,5,5
1767350600,376422266923663360,2,2
2879952616,694015547990618113,2,2
15632874,1235423403,33,33
2333926496,445964005668966400,4,4
2971220041,581780192315633664,1,1
2567402946,-1,9,9
198668898,26403378294,69,69
318263082,81246868742488064,1,1
359844997,152558831455576064,4,4
40981457,1842135568,1,1
365317693,108808937482104834,3,3
22438318,1267592717,1,1
2347612201,439997108905443329,8,8
626094321,220317309787574272,71,71
2524079627,462342928300785664,1,1
465578598,158921302927867905,7,7
236443138,24498954074857472,4,4
486339006,302778229549309953,4,4
173128092,19995117709,1,1
2506251322,460441034909286401,7,7
250113571,35687239111417856,2,2
142188634,24391243565,4,4
1113296299,305975566358695936,3,3
278917801,119036474871136259,3200,21379
2417046626,449796267112022016,1,1
26772519,390118040089948160,24,24
196526303,27542195448,1,1
2870354233,610355361090940929,3,3
2173201778,397207569388687360,1,1
594098738,207606406948462594,1,1
378124984,143361395927425024,412,412
135967874,167565811974803456,779,779
919051466,311067676774653953,1,1
217779113,5988469373411328,1,1
188070274,23271909961,4,4
2333971831,432238666803843072,4,4
2328971601,431555475495473152,26,26
1099136078,1178889629380071425,11,11
865466977,258253544413597696,1,1
2254362069,418055349263163392,3,3
1316197052,318181489915351040,257,257
158217543,25659383243,2,2
134170253,352892581513920512,3200,4707
1183617150,302506312380604416,15,15
1071984020,288754880057864192,2,2
103259214,199834518662807552,3200,7046
164705923,18125892114,1,1
77037759,428660905782820864,31,31
216212886,34045405767405568,1444,1444
1423853172,-1,3200,13290
196291405,25815008944,2217,2217
1591988725,356291321822052352,301,301
830556714,251262045847183360,274,274
21439347,1354811374,31,31
356844874,103849545678585856,2,2
160283187,17202499688,524,524
2647801719,482987925328912384,1,1
267267771,138299290656309248,1,1
534791323,194829882449068032,11,11
44727565,2284174263,2764,2764
168699342,19006640803,25,25
836593027,249206440416391168,752,752
1440114943,335965696636899328,3,3
69051594,37871666327453696,6,6
471476681,161211454660427776,3,3
2190826764,400378043665248257,7,7
2467657800,470193298758324224,10,10
2463343959,453005561412743168,70,70
272520256,51702519801450496,10,10
2911311038,537750722562260992,1,1
116826744,9536196407,2,2
453019418,153840843105648641,3,3
1276605804,313518863847399424,10,10
1567604882,352698407393050625,1,1
337770059,92977211493191687,52,52
102868751,25873294322,3,3
448351284,151798448524492800,1,1
104755756,7741847664,1,1
940927789,267567417440485376,25,25
1666757329,367138292904374272,1,1
385987427,1134463033546354693,1,1
397725582,128666972345995266,6,6
1640721740,426069871634309121,12,12
1096867987,298029545557221376,7,7
2719947980,847249902107189248,3200,50621
428458733,143716821642641408,1,1
2405453221,511108593202909184,2,2
54212384,241204985155698688,80,80
1227653418,309004235700334592,4,4
1665325184,366947476227362816,137,137
2733340591,626754476905529345,1,1
2411399797,448532752368156673,6,6
2990747114,557418208030769152,1,1
68740689,3656611054,1,1
1125654733,765272870616530944,3,3
212310871,1609912866045953,8,8
2552794252,468054523546980353,18,18
23179071,1292188479,1,1
1087361448,824265310857469952,3200,7222
852616165,258450562717196290,14,14
316798941,80670582701686785,9,9
543844633,318102151379423233,56,56
46732038,2135764726,10,10
2385634957,443813701536079872,3,3
40323728,51642195568115712,2,2
364608326,108367287777632256,24,24
2831527361,530011459007561728,6,6
159593293,17042077348,3,3
1572634627,353489415328378880,5,5
2211037980,423951477603065856,3,3
1895036245,381886473009508353,67,67
1405362883,331072289498083328,32,32
2775783997,508811728159657984,12,12
575333535,207075786296008705,3,3
867891547,294770789994086400,15,15
41458768,175346774175780865,2,2
459215116,156360218480087042,12,12
859485781,655518792781578240,187,187
891203612,259320799121514496,3,3
1607970259,358534457734606849,5,5
860110844,265142010707574784,71,71
122065950,831595924371673088,3200,11759
1271164357,326073014561153024,12,12
1146072348,298160460853821442,8,8
2507637437,459555763652812800,5,5
501202159,172809181601079296,1,1
191282146,24624649335,1,1
1694689309,371269313841610752,2677,2677
2548092032,475614314422759424,2,2
808634174,479220175762620416,2043,2043
394996264,180469133819904001,3200,6662
2574896195,483541683939065856,14,14
2919268488,540847627563069440,28,28
922426903,265861067836624896,6,6
518612879,1289416642791739392,8,8
2275811875,776083618267398145,120,120
1439907937,335936367546744833,2,2
478990872,164108342241918977,62,62
1639827536,363198870609604608,1,1
222004236,10207071999893504,1,1
951918318,270455095450275840,99,99
1604961876,358091653149491200,841,841
2392083782,445057875124051968,36,36
336707498,92332289396191233,1502,1502
1406195012,331169401829216257,475,475
1526169763,439576742651764737,30,30
289352450,138436093967220736,3,3
126228394,299424978011557888,19,19
187775183,23202831859,20,20
2408900736,448066526646915072,103,103
2506450401,459367570811138048,8,8
1688130859,370150149860757505,3,3
51258758,92661850054995969,3200,6352
2465364940,615647313243967488,3,3
122610839,287421418868703232,25,25
1143675690,297850938335567872,3,3
922910382,264699714488893441,114,114
544982702,291095474365136896,147,147
515213302,176573791751774209,4,4
300836815,71543906713600000,1,1
703039772,225579581661380608,11,11
545969000,558622364070461441,9,9
2907541065,541183074365878272,1,1
455771331,154927478236905472,2,2
2661988746,1259037712641712131,1,1
2815682856,515573791800705024,1812,1812
1218782246,527944191096393728,1,1
593535364,207398778859302912,3,3
1456270262,338213705420517377,5,5
1149555283,304185668572180480,405,405
2996428088,-1,3200,29031
514727851,1323061589365448709,2,2
245521993,32197555890692096,12,12
1007771395,279042110055923712,2,2
138929975,13163333780,1,1
969061722,277091092464291841,216,216
1643418024,363740111927656449,1,1
177024956,52986556440510464,359,359
407870876,886453700595789824,5,5
59433911,714835970215059456,3200,5882
581348883,-1,3200,4206
1183662542,307890373265616896,14,14
2737375730,631505737584394240,3200,7905
32660632,1547021306,20,20
294039845,66485889878081537,3153,3153
1188803754,303061787337707520,1,1
368008135,271427017507995648,2340,2340
2802668177,518129070811643904,43,43
508534881,192806020408557568,1339,1339
214773404,2960289548996610,4,4
947034098,763970893110358017,252,252
220546180,852350557985529856,7,7
373281421,631482778635378692,1,1
2416079425,455552692882907136,38,38
251516122,36711764838187008,46,46
2688437712,527014044029292544,888,888
141571696,1319637471638896641,3200,251896
744129246,233026424246767616,93,93
264308097,139162274861547521,250,250
116593911,232537731274784768,3200,8601
1496671916,351729426930741250,1,1
1947317635,387949446371090432,371,371
2815285592,518138373056118784,122,122
142737740,13797885767,416,416
2236031820,409742520172961793,761,761
358127074,492174342587834368,13,13
496115344,272366963282542594,5,5
1470382730,340563145233924096,2,2
625050598,222795042312556544,78,78
572786604,1040217854673657856,2,2
2336410829,432992962940002304,39,39
876660240,256921176524353536,628,628
1738567921,376133032073519104,121,121
73395231,141527799516250112,2,2
467315490,536419588330635265,1,1
2586139657,481497226863071232,1,1
516947820,303948273130037248,329,329
572809750,199187324544892928,8,8
2835728403,724400452671029253,3,3
613318727,465135586261884929,3200,4194
371922821,115146934586576896,2645,2645
615241372,218429056478228480,3,3
25745246,266233084834357248,1,1
525292214,398380791270764544,1,1
554101420,191646511636025344,30,30
1635830575,363354214031822848,14,14
2208573493,419093027731148800,38,38
1365720768,325770173393031168,2630,2630
2533751693,627933400897208320,8,8
636887675,224827011401662466,2,2
1520394248,349721473432297472,15,15
1454310704,342683019729051648,1,1
620806973,218269471255699456,3,3
475201588,162628080425381888,1843,1843
2316394826,428358321418940416,5,5
162358789,17650805303,93,93
339719415,1144032012224749568,1,1
2227362272,407640149707608064,4,4
855694549,654832053809119232,3200,17377
268887538,49163528594128896,1,1
2266808534,417138830245101568,2,2
2378269135,442209572288081920,16,16
931560199,266094662509547520,1,1
1174435470,301613200733007873,7,7
2701055255,524780818917769216,8,8
2654341946,846379979579572224,15,15
103602438,7596638082,14,14
2502695993,1126091002412982274,4,4
2288942564,422547327241691136,2,2
388533683,123528448877666305,1,1
2173133490,397183469404426241,2,2
412098944,152667915773165568,2,2
511375103,175451355438268417,25,25
37036801,194473762333261825,3200,31199
500421971,573576936930304003,711,711
297293943,69026053376573440,1,1
549853338,311210868807454720,351,351
601428983,211141173023223808,291,291
1350316729,323197683294670848,20,20
528009656,854806739203616768,4,4
1325524357,319568174037221377,2,2
198811851,28416997060,67,67
2651072006,1127510627608662017,427,427
2586007598,481791196323647488,50,50
594353471,207720782632194048,3,3
150716636,15192053779,13,13
292137887,65290380861644800,985,985
1055280283,407543049284116482,3200,9214
2274101161,680063670206910464,1883,1883
711695552,227251761319133184,1,1
1021769876,283621101672738816,18,18
366152801,145063688632672256,38,38
2245102806,411744724538490880,1,1
2855410295,1249480324767236096,3200,16160
175763299,20557166258,172,172
506777360,174331571044745216,1,1
884143418,349433759772315648,3200,16379
410414646,142870168740171776,1,1
107537459,575353264809639936,3200,11438
386456172,136012287474544640,2,2
268884685,49370964705808384,106,106
968344074,272380574893756416,6,6
203172195,27469398062,41,41
2357378755,437432158425059328,6,6
73147362,8133570919,2754,2754
485611998,166853960282550273,41,41
2687204923,495137671467892738,7,7
953919506,271021553863512064,1,1
121206602,10184510017,1,1
90438905,5770389158,1,1
2610554283,653222765185662976,152,152
1659090144,392183555729539072,100,100
278493648,112782463465570304,78,78
981983714,886446888567808000,3200,19303
712504327,535919566279278593,13,13
237921039,75656674299486208,8,8
1074136712,289038132366700544,10,10
45582554,2076845584,1,1
172026957,19763283038,1,1
2583930167,474485063519059968,3,3
1330408898,321590205721214976,2,2
373133202,114878574632239104,11,11
1054809290,293345314373513217,8,8
2385244970,562593482041085952,8,8
2378383205,491400397761048576,11,11
1735906982,376053615489982464,198,198
2590772677,482404477522022400,96,96
68530467,73598302481944576,19,19
552502011,190658905209184256,1,1
1514870738,352272205498945536,3,3
315560908,79744111602708480,206,206
2546294330,474203124966502401,15,15
327203847,86666436772233217,5,5
417886811,149106751487217664,2,2
1411402872,331908109603848192,5,5
54631993,2518341473,25,25
2620805182,482582093718110209,19,19
2592748765,482805031553757184,1,1
168607333,18982932330,16,16
2739026174,503557118176161792,47,47
1142120162,299078950808875008,32,32
524391104,410935406188695553,6,6
21035494,1216841343,21,21
44503462,12866466795,377,377
424344870,222008467781726209,1,1
178228860,21127538098,4,4
429636607,143937818727682048,1443,1443
1669952360,367569320273924097,33,33
2444266097,449876367254245377,419,419
2880296809,528764792119754752,3,3
2649413126,490330943513968640,58,58
35782997,1630205865,6,6
2182135610,398794894040240128,6,6
367365930,110098681918799872,3,3
73718660,24644180221,1,1
2670685766,491694251915223040,1,1
2479775833,463661794993930240,11,11
410006402,177685437295497217,202,202
2559870008,476469576885354496,18,18
2427335216,452090023286829056,13,13
1705841568,641109509860106241,3200,11066
112732364,111747933002665984,3200,5035
469636957,160939811971153921,367,367
549299023,198138281374924800,1338,1338
2726796019,499909024222302208,3,3
521885743,182246515266437121,18,18
253284972,38260125256916992,3,3
1096588453,291689085469327360,16,16
1719299942,374186161041723392,1,1
2678677475,496410946768994304,3,3
2178058802,398079532353069056,1,1
2355666260,438588954976071680,58,58
246752333,33472358215847936,211,211
2930809242,546571350962237440,4,4
738278670,237649684909400064,7,7
2388716217,481664151937617920,3200,3605
1010046872,279384210702225408,203,203
398608908,1242861565864484869,46,46
2595273122,483428505661624320,3200,3212
2601546607,485229868628459520,2,2
25130032,1349975696,1,1
2510008626,501094393659412480,6,6
545175763,304542258038964227,3,3
2667418328,491697859050622976,5,5
2846451796,526658567487901696,4,4
344474922,96791601631866880,18,18
1031896609,283062271222108160,4,4
28582057,1445853093,7,7
385136052,138865227222622208,222,222
866796516,564186075523207168,61,61
555507315,230111108743188480,67,67
154600243,529874460359544832,4,4
288241091,62881605034840064,22,22
414951256,137235917910966272,48,48
384419167,120949776614297602,6,6
2346101929,434886682161078272,1,1
536955995,340561917217218560,46,46
2957872066,551243169510465537,6,6
386677821,372347251693076480,3,3
415162642,137323201813422080,52,52
154733329,1168845437333168130,3200,103957
555448679,572843845488152579,781,781
2622102501,479500647457255424,1,1
335253547,265440764467740673,2931,2931
14439593,792262072,9,9
1332282428,320682335089614849,41,41
800483450,243012860907765761,6,6
1634587320,362598739145273345,11,11
348136868,99881199811567617,1,1
590360778,206115228046458880,1,1
885718706,338155356117159936,14,14
75001007,4053091417,1,1
2210825371,1060554093914214400,21,21
2877427120,533444376647991296,4,4
909340416,262390495047729152,1,1
1394499288,329575190306631680,9,9
164214246,52147785717387264,387,387
77051002,4352350638,1,1
388646292,290684739113865217,36,36
263704990,45873250672185344,144,144
760609411,349035219241799680,4,4
2786946944,506967399715725313,17,17
1511491688,344911170874011648,84,84
728910631,1155254252001988608,55,55
1633259274,635990783452168192,12,12
157039042,20622712706,20,20
2469587185,1122519163715620865,3200,9391
390703573,126331801747730432,3,3
769446793,237538805744275456,2,2
340308084,94409327732994049,50,50
1327993284,319959609005711361,3,3
1283448408,316536216944271360,471,471
1139341519,298044538621157376,2,2
2780528346,556275481973366785,7,7
2783510576,525914555289837568,2,2
1631500874,920094521970524160,16,16
160904776,17400451341,1,1
2816559639,531393304642863104,47,47
2936925426,642888945810825216,3,3
2186075850,399551241123934209,2,2
2867388674,544217352695709696,2,2
284666647,60416230389059585,782,782
2718502794,497950888498302976,43,43
462031222,157458668324012032,2,2
1036937160,283901479994138624,99,99
819631604,296705700711776257,978,978
2369605610,440294291462561792,3,3
740302514,232438057951981568,1,1
347488573,98511706036256768,1857,1857
2782000094,510358921299501058,1,1
1927604798,385462638932553729,11,11
2759262543,506781615792467968,2,2
896991462,344360940596244480,9,9
2267671178,652207952472883200,23,23
124827487,181116270035476480,489,489
620965880,218392272708964352,336,336
1605007482,358312837154103297,3,3
2991397542,557833742908391426,221,221
736747213,775650329576640513,3200,11009
390459002,124903521123446784,2,2
634260572,1184815229215150080,3200,17856
286845886,279772892135301120,95,95
2218581541,405840425279574017,2,2
614044296,215639110726066176,3,3
1630804026,361905523068633088,18,18
396331967,134537196635029504,1,1
281249588,59004744928198656,13,13
981668515,287344636668805121,4,4
68965096,1179889011818524672,21,21
590533399,208523893550497792,2,2
590198766,231700010755043328,4,4
833337373,248421491304198145,71,71
1861051879,385396722085548032,74,74
2250768063,-1,5,5
1284792602,856512913812713475,21,21
879561576,257542824432635905,1,1
836727770,748358540167946240,5,5
1730442487,565552790018482176,12,12
2697470491,495624235578961921,296,296
325995824,86439435138383872,1,1
2804017459,513396067824451584,9,9
2951323462,559347239261200384,601,601
307051455,313471665684246528,497,497
175565339,21195862629,1,1
2274384253,487469152559304704,3,3
46268623,2110582226,2,2
2478470269,463333219694571520,8,8
546039603,226107599572070400,3200,3629
434963409,240249927983325185,1,1
487720069,167662440706867200,105,105
2453569209,-1,208,208
2216075135,415943965222137856,2,2
167263886,30407745240825856,421,421
2486220111,458647656773210112,5,5
703870483,225723108462583808,989,989
2492181134,466032335188946944,2,2
2400362575,451038993992658944,28,28
2745535077,1242603893445595142,13,13
61632890,11173259414,9,9
1607695194,358497593132716032,1,1
392178325,429686345980596225,1,1
2435758064,463693388697464832,27,27
1926555116,385744713954758656,22,22
374257510,640772729256316928,1,1
545989754,198541606490615808,35,35
372917820,158962769629159424,26,26
1085864820,313278798705610752,7,7
268988628,49415380652916736,2,2
92055434,5981669492,186,186
264751907,47153704972984320,1,1
2991221589,559462006692933632,3,3
2320949352,429273282810900481,6,6
468561972,160093475210149888,15,15
2975206427,554727517089980418,11,11
1379519304,327431408245166081,47,47
977682920,274188555356618752,460,460
252662163,37559432778878976,7,7
160656121,17277634299,11,11
118508775,9795094794,147,147
96825515,180519505158606848,3200,6295
64639098,3240962473,2,2
252195035,37571676568944640,1,1
453754503,272698013200293888,16,16
1149824965,298635232595308545,3,3
2427988254,482331695685701632,1,1
1418111702,342270495850369025,267,267
1090451690,290994665031872512,1217,1217
134739496,12446487232,1,1
31307177,1522113292,2,2
1481426196,342035642680741889,4,4
490022214,168558893121810432,5,5
461330637,789930818290450432,4,4
2413591360,444937770289487872,1,1
370242683,111865670345555968,3,3
2809564793,1249340301132607489,10,10
2512286869,469071362787528704,1,1
30650998,13327314816,2,2
1282403617,368004722059276288,18,18
955133784,270095532259684353,15,15
2561818677,470170973493534720,13,13
2206989126,403590939924377600,70,70
831491118,249488500079067136,1,1
2175510120,397616163854639104,32,32
707747089,226421447407583234,38,38
1265614549,311972779773792258,3,3
197551022,26112330039,1,1
535381952,300626220431851521,3200,5178
2325064069,492921988726272000,9,9
896619350,260268044067147776,19,19
2432012445,448385918224064512,14,14
2525481612,470980044131536896,1,1
17413036,911680067864088577,45,45
2979922457,555752169031602176,1,1
595836916,667072215209410561,156,156
2201581583,567350760573116416,1,1
802927848,243055429767286785,457,457
806822893,243702743661936640,6,6
2360835597,596672318329479168,17,17
2693151222,494502368739094528,15,15
2953375913,550329551184998400,1,1
283901292,420127221014331392,92,92
2526560872,478320592102629376,50,50
2904469319,574215144164687873,1,1
311873180,793701194589802496,7,7
1519667869,346229729113800705,8,8
2743678901,529542395671891968,3,3
2333485094,440106536291930112,1,1
1107242504,293094924369408000,1,1
2389546369,510552736115326976,2,2
354678360,102585992137023488,35,35
1212241387,305324170378620928,51,51
1931466595,411220182162358272,9,9
514479115,176872482177949697,2483,2483
132479218,1216879980765859841,29,29
167601298,18728641210,4,4
2313616914,588528003384225792,1,1
383372544,222514274914942977,6,6
1112464472,293808769253650432,581,581
1100134130,301377080405393408,2,2
430191420,144170044513976320,1,1
2852093880,520964435033083904,4,4
2492321012,466052947999088642,1,1
326390269,86178604077170688,3,3
157804140,1280839653302681600,2,2
95753478,781582014524723200,3200,14163
2287946903,424160222731849728,1,1
152599479,16067711448,6,6
